answer,is_true
HBOHNBLHBPQHNBLBLBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBMHBMBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPR,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHBSTLHBPQHBMHBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,1
HBOHBSTLHBPQHBMHBMaOBGDMBEBCDMBCCPBCGNOBCBPMBGBCBMeBMR,1
HBOHBSTLHBPQHBMHBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,1
HBOHBSTLHBPQHBMHBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBSTLHBPQHBMHBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPBCGNOBCBPMBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBR,0
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGNBMHBLBLBMaOBGDMBEBMBCCPQBGNOBCBPMRBGBCBeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGNBMHBLBLBMaOBGDMBEBMBCCPQBGNOBCBPMRBGBCBeBMR,0
HBOHNBLHBPQHBGNBMHBLBLBMaOBGDMBEBMBCCPQBGNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBLBCCPBGBCNOBCBPMBGBCBMeBMR,0
HBOHNBLHBPQHBGNBMHBLBMaOBGDMBEBMBCCPQBGNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGNBLBMHBMaOBGDMBEBMBCCPQBGNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEBMBCCPQBGBCBSBTMRBGBCBMeBMR,1
HBOHNBLHBPQHBGNBLBMHBMaOBGDMBEBMBCCPQBGNOBCBPCBMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMBCCMReBCBMRHBOPQHBGDMHNBGOHNPBOBNfOHPPMNOBPGDMNOBCDPGDMNOBCDPGDMHBGBOBLBPMBODLBPMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGNBMHBMaOBGDMBEGBMBCCPQBGBCNBMReBCBM,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBLBMHBMBGDMaOBGDMBEBMBCCPQBGBCBSBTMRBGBCBMeBMR,0
HBOHNBLHBPQHBGNBMHBMaOBGDMBEGBMBCCPQBGBCNBMReBCBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEGBMBCCPQBGBCNBMReBCBMR,1
HBOHNBLHBPQHBLBMHBMBGNBaOBGDMBEBMBCCPQBCGNOBCBPReBR,0
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBGBCNBMReBCBMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBGBCNBMReBCBMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBGBCNBMReBCBMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMBCCMReOBCBPMRHBOPQHBGDMHNBGOHNPBOBNfOHPPMNOBPGDMNOBCDPGDMNOBCDPGDMHBGBOBLBPMBODLBPMR,0
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBGBCNBMReBCBMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBGDLBMHBMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBLBCCPBGBCNOBCBPMBGBCBMeDMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBLBCCPBGBCNOBCBPMBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBMBEBLBCCPBGBCNOBCBPMBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHBSTLHBPQHBGBSDTMaOHBGDMBEBMBCCPQBCGBSBTMRHBGBCBMeBMR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMRR,1
HBOHNBLHBPQHBLBMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMBCCMRBGBCBeBMRHBOPQHBGDMHNBGOHNPBOBNfOHPPMNOBPGDMNOBCDPGDMNOBCDPGDMHBGBOBLBPMBODLBPMR,0
HBOHNBLHBPQHBLBMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMBCCMRBGBCBMeBMRHBOPQHBGDMHNBGOHNPBOBNfOHPPMNOBPGDMNOBCDPGDMNOBCDPGDMHBGBOBLBPMBODLBPMR,0
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBBGBCBR,0
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBMBGBCBMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBLBMaOBGDMBEBMBCCPBGBCNOBCBPMeBMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBLBMBGDaOBGDMBEBMBCCPBGBCNOBCBPMeBMR,0
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBLBMBGDMaOBGDMBEBMBCCPBGBCNOBCBPMeBMR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPR,0
HBOHNBLHBPQHNBMaOHBGDMBEBMBCCPQBCGNOBCBPMReBMR,0
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBLBMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMRHBOPQHBGDMHNBGOHNPBOBNfOHPPMNOBPGDMNOBCDPGDMNOBCDPGDMHBGBOBLBPMBODLBPMR,0
HBOHNBLHBPQHBLBMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMRHBOPQHBGDMHNBGOHNPBOBNfOHPPMNOBPGDMNOBCDPGDMNOBCDPGDMHBGBOBLBPMBODLBPMR,0
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBLBMHBMBGNBMaOBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMcOBAGDPQBGDMRaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGOBCBPMeBMRHBOPQHBLBMBODPMBODLABPMHNBGOHNPBOBNfOHPPMcOBGGDPQBODPMR^QBODPMaOBGDMBEBMBCCPQBODLBCBPMRBODLBOBLBPPMRR,0
HBOHNBLHBPQHBLBMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHNBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMReBMR,0
HBOHNBLHBPQHBGDLBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDLBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHBSTLHBPQHBGBSDTMaOHBGDMBEBMBCCPQBCGBSBTMRHBGBCBMeBMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBLBMBGDMaOBGDMBEBMBCCPBCGNOBCBPMeBCBMR,1
HBOHNBLHBPQHBGDLBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBLBMBGDMaOBGDMBEBMBCCPBGBCNOBCBPMeBCBMR,1
QHBMHNBGDMHBLBGDMBODPMBODLABPMBGBOBNfOHPPMaOBGDMBEBMBCCPQBODPMBODLOBCBPPMBGBCNOBCBPMRBGBCBMBODLBPMBOBPMR,0
HBOHNBLHBPQHBMHBMBGDMaOBGDMBEBMBCCPBGBCNOBCBPMeBCBMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMReBMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMReOBCBPMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEGBMBCCPQBGBCNOBCBPMReBCBMR,0
HBOHNBLHBPQHBMHBMaOBGDMBEGBMBCCPQBGBCNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDaOHBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
,0
HBOHNBLHBPQHBGDaOHBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBMR,0
HBOHNBLHBPQHBMHBMaOBGDMBEGBMBCCPQBGBCONOBCBPCBMReBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEGBMBCCPQBGBCONOBCBPCBPMReBMR,1
,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRHBGBMHBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEGBMBCCPQBGBCONOBCBPCBPMReBMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMBCCMRHBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBGDLBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMBODLBPMR,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDMHBGDLBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMBODLBPMR,1
,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMaOBGDMBEBMBCCPQBCGNOBCBPMRBGBCBMR,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMR,1
HBOHNBLHBPQHBMHBMHBMHBMBODPMBODLABPMBGDaOBGDMBEBMBCCPQBODPMBODLABPBGBCBRBGBCOHPBBODLBPR,0
,0
HBOHNBLHBPQHBGDLBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPBGBCNOBCBNfOHPPMBGBCBMR,0
HBOHNBLHBPQHBMHBMHBMHBMHBMBODPMBODLABPMBGDaOBGDMBEBMBCCPQBODPMBODLABPBGBCBRBGBCOHPBBODLBPR,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
,0
,0
HBOHNBLHBPQHBGDMHBGDLBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMBODLBPMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPBGBCNOBCBNfOHPPMBGBCBMR,0
HBOHBSTLHBPMHBOHBSTLHBPQHBGDMaOHBGDMBEBMCCBPQBCGBSBTMReBCBR,0
,0
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPBGBCNOBCBNfOHPPMBGBCBMeBMR,0
,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBR,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBR,0
,0
,0
,0
HBOHNBLHBPMQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBR,0
,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBR,0
HBOHNBLHBPMHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBR,0
HBOHNBLHBPMQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBR,0
,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMBCCMRHBGBCBMeBMR,1
,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRHBGBCBMeBMR,1
,0
,0
,0
HBOHNBLHBPMHBOHNBLHBPQHBGDMaOHBGDMBEBMCCBPQBCGNOBCBPMReBCBR,0
HBOHNBLHBPMHBOHNBLHBPQHBGDMaOHBGDMBEBMCCBPQBCGNOBCBPMReBCBMR,1
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,0
,0
,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRBCGOBCDPMeBMR,1
HBOHNBLHBPQHBMcOBAGDPQBGDMRaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGOBCBPMeBMRHBOPQHBLBMBODPMBODLABPMHBGOHPBOBNfOHPPMcOBGGDPQBODPMR^QBODPMaOBGDMBEBMBCCPQBODLBCBPMRBODLBOBLBPPMRR,0
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRBCGOBCDPMeBMR,1
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRBCGOBCDPMeBMR,1
HBOHNBLHBPQHBGDLBMaOBGDMBEBMBCCPQBCGNOBCBPMRBCGOBCDPMeBMR,1
,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGOBCDPMeBMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGOBPMeBMR,1
HBOHNBLHBPQHBLBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBBMR,0
HBOHNBLHBPQHBLBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBMaOBGDMBEBMBCCPBGBCNOBCBNfOHPPMBGBCBMeBMR,0
,0
,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBLBCCPBGBCNOBCBPMBGBCBMeBMR,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPBGBCNOBCBPMBGBCBMeBMR,0
,0
HBOHNBLHBPQHBGDMHBGDMaOHBGDMBEBMBCCPBGBCNOBCBPMBGBCBMeBMR,1
HBOHNBLHBPQHBMHBGDMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMRHBOPQHBLBMHNBGDMBODPMBODLABPMBGOHNPBOBNfOHPPMaOBGDMBEBMBCCPQBODLBCDPMBODLBCBPMRBODLBOBLBPPMR,1
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,0
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGBCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMcOBAGDPQBGDMRaOHBGDMBEBMBCCPQBGBCNOBCBPMRBGOBCBPMeBMRHBOPQHBLBMBODPMBODLABPMHBGOHPBOBNfOHPPMcOBGGDPQBODPMR^QBODPMaOBGDMBEBMBCCPQBODLBCBPMRBODLBOBLBPPMRR,0
,0
HBOHNBLHBPQHBGDMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBCCNOBCBPMRBGBCBMeBMR,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCOBCDPMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCOBCDPMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGAOBCBPMRBCGBMeBMR,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCOBCDPMeBMR,1
,0
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,1
HBOHNBLHBPQHBMaOHBGDMBEBMBCCPQBCGNOBCBPMRBCGBMeBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBEBMBCCPQBGCNOBCBPMReBMR,1
HBOHNBLHBPQHBMHBMaOBGDMBGEBMBCCPQBGCNOBCBPMRBGBCBMeBMR,0
